clean_tweet,Volume,Polarity,target
The current price of Bitcoin is 64195 00 The current price of BCash is 797 15 or 0 01241763 BTC The current pr,8.39587563,-0.015656566,-146
RT Crypto update Bitcoin 64426 00 1 95 Ether 2376 11 3 21 BitcoinCash 819 23 11 06 EOS 7 8341 7 22 Stellar 0 6715,23.69649594,0.068181818,-38
BTC 64315 00 Down 126 00 0 20 in the last hour bitcoin bitsmart,11.31718502,0,-97
Today 04 14 2021 Major major dump on Blockchain s crypto symbolplatform token XYM gt From 0 42 down to,16.48799708,0,-145
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,1.48252112,0,-52
RT Today 04 14 2021 Major major dump on Blockchain s crypto symbolplatform token XYM gt From 0 42 down to 0 11,3.67164736,0,52
I m discussing DOGECOIN doubters wya BITCOIN GOES UP COINBASE GOES PUBLIC Today Apr 14 at 1 00 PM PDT on,4.65355522,0,-179
RT I m discussing DOGECOIN doubters wya BITCOIN GOES UP COINBASE GOES PUBLIC Today Apr 14 at 1 00 PM PDT on,1.05224343,0,20
RT ETP Area New added underlyings in ETP Area SOL3L SOL3S Time 15 00 04 14 2021 UTC 8 More details,3.78920316,0.090909091,74
First North American bitcoin ETF soars past 1 billion under management as interest in crypto booms,1.34057484,0.08,7.90631909
The Unveiling Join as it Launches its 24 7 Live broadcasting TV App on Friday April 16th 2021,3.28777859,0.08,-23.90631909
RT The Unveiling Join as it Launches its 24 7 Live broadcasting TV App on Friday April 16th 2021 by 12 00 P,4.2473324,0.08,-73.65314729
Knowledge Transfer Forum Bitcoin to invest or not to invest Date 3 May 2021 Monday Time 12 30 2 00 p m L,6.13994119,0.08,-38.52212971
1 Bitcoin BTC Dollar 64 439 74 1 Bitcoin Cash BCH Dollar 8 15 00 1 Ethereum ETH Dollar 2 37,3.86878004,0.08,-65.824723
Apr 14 2021 The current Mayer Multiple is 1 98 with a BTC price of USD 63 888 00 and a 200 day moving average o,3.13957028,0.046464646,-77
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,12.54894879,-0.033333333,91
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,24.31165021,-0.087878788,-31
The price of Spaghetti alla Carbonara is 17 265 Satoshis or 0 00017265 BTC 1 BTC 63 654 20 USD 1 USD 1 571 Sat,1.43883432,0,81
Bitcoin Fear Index on google search statistics higher more market fear Bitcoin BTC crypto cryptocurrency,1.41608453,0,-14
5 000 000 bitcoin SHORTED 63 641 8057 14 04 21 10 00 16 BitMEX XBTUSD Even if I m wrong my stop loss is right Crypto Core,1.74698218,0.1,-9
4 000 000 bitcoin SHORTED 63 558 4179 14 04 21 10 00 40 BitMEX XBTUSD The virus is spreading,11.32781709,0.196969697,-34.92247615
on the 04 14 2021 at 10 00 1BTC was worth 63500 00 Bitcoin Crypto BotcoinUSD Bitfinex,1.01934966,0,58.92247615
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,7.57476363,0.090909091,48
RT The Unveiling Join as it Launches its 24 7 Live broadcasting TV App on Friday April 16th 2021 by 12 00 P,0.24809207,0,6.0846437
The current price of bitcoin is 63 766 00 It has increased by 1 258 in the last 24 hours bitcoin btc cryptocurrency,0.85666091,0.218073593,-10.0846437
RT The Unveiling Join as it Launches its 24 7 Live broadcasting TV App on Friday April 16th 2021 by 12 00 P,2.4630047,0.045454545,11
RT JPMorgan and UBS invest in Ethereum developer ConsenSys as part of 65 million funding round busi,1.58711387,0,16
RT gt Cryptocurrency Market Is Zeroing In On Apple Valuation Above 2T business economy leadership management,8.6822185,0.5,145
I love how people are saying it will never reach 1 00 and they compare it to Bitcoin If you take a,7.01628781,0,8
BTCATH Daily Bitcoin Update 2021 04 14 10 00 UTC Bitcoin has reached a new All Time High today bitcoin btc,3.43957031,0.3,-68
Including bitcoins It s unsustainable I ve said it again and again bitcoin might be worth 1 millio,1.06514768,-0.133333333,32
Last time xrp was over 1 960 it reached over 10 00 in this week It s not too late just yet binance btc,0.7604253,-0.133333333,14
The current price of Bitcoin is 63822 00 The current price of BCash is 797 17 or 0 01249052 BTC The current pr,0.97812369,-0.133333333,62
Risk Havens update Oil WTI undated 6124 1 68 Gold 1744 0 09 USDJPY 109 00 0 05 VIX Undated 20 03,1.55029967,-0.133333333,90
BTC 63620 00 Down 695 00 1 09 in the last hour bitcoin bitsmart,2.31361365,-0.133333333,-9.77936376
RT Risk Havens update Oil WTI undated 6124 1 68 Gold 1744 0 09 USDJPY 109 00 0 05 VIX Undated 20 03 0 05 Bit,2.26446757,0.045454545,-8.22063624
RT ETP Area New added underlyings in ETP Area SOL3L SOL3S Time 15 00 04 14 2021 UTC 8 More details,5.93107442,0.045454545,-70
Looking for the best interest rates on Crypto SavingsAccount We offer the best rates on BTC ETH LINK USDT,4.54761581,0.045454545,-17
Did anybody else buy bitcoin in 2011 for 1 00,5.63488605,0.090909091,-54.59600272
New Bitcoin block 00 1ae07fc4b6adf484e0838a2f78db5abadfeadd80b3734 2618 transactions transferred a total of 4473,0.32373209,0.022727273,3.59600272
Crypto Top 5 by ATH Smallest Loss BTC Bitcoin 63 878 00 1 42 from 64788 HBTC Huobi BTC 63 741 00 1 20,4.56714865,0.055555556,-45
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,9.49262782,0.093073593,-94.84209692
New Bitcoin block 00 23997525207be25ba1b60b72604846603b42b99e4b28e 2803 transactions transferred a total of 667 7,2.01828412,0,-38.15790308
RT Did anybody else buy bitcoin in 2011 for 1 00,2.94007036,0,-11
Updating cryptocurrency prices on Wednesday April 14 2021 Bitcoin 1 95 Price 64 018 USD,3.9566875,0,28
RT Updating cryptocurrency prices on Wednesday April 14 2021 Bitcoin 1 95 Price 64 018 USD Ethereum,6.31217631,0.5,96
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,1.05162787,0.5,33
New Bitcoin block 00 51b95fc2bcc51b97fe94d92debc0b318c333aac2b1b57 2648 transactions transferred a total of 6238,2.29186153,0,32
Supercharge Your Balance Flexible Terms Maximum Returns No Lock Ins April 15 8 00 UTC June 17 8 0,3.41576715,0,13.7252
How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Et,1.89303662,-0.077777778,-58.7252
The price of Spaghetti alla Carbonara is 17 132 Satoshis or 0 00017132 BTC 1 BTC 64 147 60 USD 1 USD 1 559 Sat,2.23248515,-0.077777778,63.197573
on the 04 14 2021 at 11 00 1BTC was worth 64095 00 Bitcoin Crypto BotcoinUSD Bitfinex,5.49179175,-0.077777778,125.802427
Top 5 Cryptocurrencies Prices BTC 64 181 19 Bitcoin 0 11 ETH 2 363 48 Ethereum 0 38 BNB 571,14.10666807,-0.077777778,-73
Crypto prices 7 00 AM 4 14 21 Bitcoin BTC BTC Ethereum ETH Tether USDT,4.37315156,0,-46.3284
The current price of bitcoin is 64 111 00 It has increased by 2 279 in the last 24 hours bitcoin btc cryptocurrency,0.62573314,0,-26.6716
RT Bitcoin SV Giveaway I will give 33 in BSV to 1 person in 8 hours Like Retweet amp Follow me BSV,0.25260572,0,27
RT New Listing BKEX will list VOX Trading pair VOX USDT Trading time 20 00 on Apr 3 UTC 8,2.33669502,0,-43
RT The Cricket is BACK 14 00 GMT IPL Place your bets now 1 Royal Challengers Bangalore 1 8 WINNER 2 Sunrisers H,0.1242393,0,-11.27213736
Rise and shine Bitcoin cryptofriends time to push Ada and xrp over 2 00,0.73904687,0.145454545,-68.72786264
RT Hal Finney sent this email only days after Bitcoin was created Mind you a coin had no value at the time A Bitcoin,12.42398348,0,-52
Bitcoin TODAY gets you 1554 satoshis for each 1 00 Keep stacking those SATS,9.50397612,0.090909091,132
RT New Listing BKEX will list VOX Trading pair VOX USDT Trading time 20 00 on Apr 3 UTC 8,0.97395353,0.4,-21
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,1.83882002,0,36
RT on the 04 14 2021 at 03 01 1BTC was worth 63093 00 Bitcoin Crypto BotcoinUSD Bitfinex,0.62531188,0.478787879,36
When I tell you I make small purchases of Bitcoin now i mean as low as 1 00,2.31056827,0,-39.901112
RT defi Are you ready Farms amp Staking will start in a few days However you can now buy BALL in our only pre sale Pre sale close a,2.19588237,0.35,45.901112
The current price of Bitcoin is 64394 00 The current price of BCash is 817 40 or 0 01269373 BTC The current pr,0.64445396,0.35,0
RT How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Ethereum,0.19412461,0.35,1
RT How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Ethereum,8.40375406,0,23
RT Crypto update Bitcoin 64426 00 1 95 Ether 2376 11 3 21 BitcoinCash 819 23 11 06 EOS 7 8341 7 22 Stellar 0 6715,3.64344445,0,26
RT How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Ethereum,1.57004218,0,-37
RT How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Ethereum,0.30963467,0.045454545,36
RT How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Ethereum,3.17982328,0,-94
RT How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Ethereum,1.13165169,0,60.295616
RT How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Ethereum,2.8980568,0,8.704384
RT How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Ethereum,10.48995428,0,41
RT How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Ethereum,1.29086229,0,32
Bitcoin now at 64 600 00 Those of you in the old school who believe this is a bubble simply have not understood t,1.21768166,0,1
Bitcoin Daily BTC Kraken A 64 310 L 63 100 H 64 900 Bitstamp A 64 364 L 61 418 H 64 895 Bitfinex,0.70520643,0.1,-14
RT Risk Havens update Oil WTI undated 6124 1 68 Gold 1744 0 09 USDJPY 109 00 0 05 VIX Undated 20 03 0 05 Bit,1.43693278,0.090909091,45
Wed Apr 14 13 30 46 2021 12 00 USD 64 318 06 Wght 245 384 Blk 679 176 Size 1 391 5 Txs 2 353 Pool 61 258 75 5 MB bitcoin,6.69282755,0.2,84.62908646
The BTC price is at 64499 00 right now Compared to the last tweet the price has increased by 111 32 0 17,2.76060847,0.166666667,-6.61136346
RT The BTC price is at 64499 00 right now Compared to the last tweet the price has increased by 111 32 0 17 In,9.16615556,-0.054545455,108.982277
RT Bitcoin SV Giveaway I will give 33 in BSV to 1 person in 8 hours Like Retweet amp Follow me BSV,5.64621516,0.6,-104
RT with crypto moving NAKD is going to see some action at some point they accept bitcoin at least PR says so,3.41876973,0.6,-34
RT 500 to someone who retweets this and follows in 5 days giveaway bitcoin doge dogecoin dogetothemoon,12.36359617,0.6,-62
This is still the first move IOST IOST it s still very cheep 2 hours later IOST 0 08 Today 1 00,1.7110617,0.6,34
Wed Apr 14 13 57 00 2021 18 35 USD 64 543 92 Wght 246 245 Blk 679 178 Size 1 349 1 Txs 3 002 Pool 62 593 75 9 MB bitcoin,12.01280268,0.3,139.4160146
RT 100 Roobet balance Giveaway To enter Follow me amp Retweet Tag Some friends Ends in 48 hours giveaway GiveawayAl,7.74676524,0.3,101.5839854
Hey i saw several post of people appreciating with the help on how they earn money mo,12.84283341,0,-145
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,8.64519931,0,35.73999248
The price of Spaghetti alla Carbonara is 17 026 Satoshis or 0 00017026 BTC 1 BTC 64 549 00 USD 1 USD 1 549 Sat,8.50803353,0,-69.73999248
Crypto highlights as of 2021 04 14 08 00 02 Bitcoin 64 516 20 2 62 Ethereum 2 388 47 7 33,1.45500591,0,11
Crypto Google Search Volumes previous 7 days btc cryptocurrency crypto bitcoin dogecoin cardano ADA,1.78879674,0,-7
I m discussing Crypto Insider NFT DeFi Bitclout Bitcoin Rus Eng with Today Apr 14 at 10,0.73614921,0,55.5112859
I m discussing Crypto Insider NFT DeFi Bitclout Bitcoin Rus Eng with Today Apr 14 at 10,1.31138153,-0.166666667,50.76384863
RT 200 to someone who retweets this and follows with on in 48 hours giveaway bitcoin ethereum bnb,1.39656831,0.045454545,-40.27513453
RT Bitcoin is now worth 50 00 000,1.50399973,-0.166666667,20
RT 250 T2L presale celebration Giveaway RT this amp RT s pinned tweet amp follow us Ends 48hours Visit websi,8.86049346,-0.166666667,81.517936
RT Token Sale Round 3 is live Get yours now IEO IDO BTC Bitcoin TRON TrX Waves,69.28107168,-0.166666667,128.482064
RT Ticket2Lambo Brand New Ethereum Based Lottery Project via Ticket2Lambo T2L Blockchainlo,83.10695986,0,-40
Take advantage of EnjinCoin under 3 00 Love this Crypto coin Not a financial advisor just a guy that loves t,12.76904676,0,134
on the 04 14 2021 at 12 03 1BTC was worth 64313 00 Bitcoin Crypto BotcoinUSD Bitfinex,393.0833105,0,333
The current price of bitcoin is 64 573 00 It has increased by 2 621 in the last 24 hours bitcoin btc cryptocurrency,220.0062486,0,243
RT Hey i saw several post of people appreciating with the help on how they earn money more than,105.0177588,0,135
RT BC1 4000 RSR Giveaway Looking to engage with more of Crypto Twitter so running a giveaway to make new connections,48.40638654,0,0
RT 100 to someone who retweets this and likes this youtube in 24 hours giveaway Bitcoin Ethereum BNB TRX http,175.327801,0,70
RT 100 to someone who retweets this and likes this youtube in 24 hours giveaway Bitcoin Ethereum,56.20821174,0,96
RT 100 to someone who retweets this and likes this youtube video in 24 hours giveaway Bitcoin Ethereum BNB TRX,46.64310116,0,113
60 60 Money 14 00 hours CUTS urges govt to source and procures quality affordable goods and services from s,37.46592056,0,-109.5449145
Bitcoin Current Price 64 392 94 Bitcoin Target Price 100 000 00 64,46.66865725,0,91.54491445
RT I m discussing DOGECOIN doubters wya BITCOIN GOES UP COINBASE GOES PUBLIC Today Apr 14 at 1 00 PM PDT on,53.64768681,0,-244
Latest rate of Bitcoin to US Dollar BTC to USD BTC USD is 63 480 00 Bitcoin BTC BTCTOUSD forex,48.62699236,0.148181818,-53
The current price of Bitcoin is 64479 00 The current price of BCash is 807 36 or 0 01252129 BTC The current pr,11.97077937,0.148181818,115
O G Tell that to Bitcoin,9.8146073,0.148181818,141
With BitcoinCash Bitcoin Ethereum dogecoin all 4 making many investors millionaires overnight GME could skyro,12.24417615,0.148181818,-42
RT On Thursday we re welcoming money to our telegram channel for an AMA April 15th at 16 00 UTC We re looking,19.44197985,0.148181818,67
RT On Thursday we re welcoming money to our telegram channel for an AMA April 15th at 16 00 UTC We re looking,72.92954786,0,96.42986348
RT defi Are you ready Farms amp Staking will start in a few days However you can now buy BALL in our only pre sale Pre sale close a,83.81318528,0,94.57013652
RT defi Pre sale live Official time 10 00 Apr 06 2021 05 00 Apr 15 2021 UTC Pre sale Price 1 BALL 0 078 BNB Release Price,27.05705492,0,-83
RT Did anybody else buy bitcoin in 2011 for 1 00,18.68666814,0.148181818,65
The BTC price is at 64248 40 right now Compared to the last tweet the price has increased by 219 01 0 34,22.80570172,0,-115
Tax cheats cost the U S more than previously thought and Bitcoin is part of the problem IRS commissioner says,9.72131752,0,-39
3 00 hours to go Register fast search for Coinbase On eToro award winning CopyTrader,9.35579401,0.142857143,97
RT The BTC price is at 64248 40 right now Compared to the last tweet the price has increased by 219 01 0 34 In,10.01971261,0,57
RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,49.37722376,0,77
RT Doge Coin 1 00 0 50 0 25 0 10 0 05 0 01 doge dogecoin DogeDay dogetothemoon crypto bitcoin nft,17.37556867,0,-72
RT The production of s Bitcoin White Paper silk screen print The 24 hour auction for Artist Proof 1 beg,14.02785095,0,132.417042
The price of Spaghetti alla Carbonara is 17 200 Satoshis or 0 000172 BTC 1 BTC 63 894 60 USD 1 USD 1 565 Sat o,22.96573361,0.098787879,-60.417042
Bitcoin BTC Price 64 107 00 Change in 1h 0 11558846 Market cap 1 197 670 551 411 30 Ranking 1 Bitcoin BTC,8.08566713,0.098787879,-53
on the 04 14 2021 at 01 00 1BTC was worth 63743 00 Bitcoin Crypto BotcoinUSD Bitfinex,36.18593151,0.098787879,-118
Top 5 Cryptocurrencies Current Prices BTC 64 107 00 Bitcoin 0 12 ETH 2 370 89 Ethereum 0 31,10.76354298,0.098787879,-61
RT The BTC price is at 64248 40 right now Compared to the last tweet the price has increased by 219 01 0 34 In,7.91553225,0.098787879,-43
RT Top 5 Cryptocurrencies Current Prices BTC 64 107 00 Bitcoin 0 12 ETH 2 370 89 Ethereum 0 31 BNB,16.71749919,0.090909091,-135
The 1 00 of Bitcoin I bought on PayPal in November 2020 is now worth 4 00 Soon I can afford a Big Mac meal Soon,8.36449328,0.072121212,-6
The current price of bitcoin is 64 112 00 It has increased by 1 838 in the last 24 hours bitcoin btc cryptocurrency,13.4703648,0,137
MASSIVE PROFITS OF 130 900 00 MADE ON OUR TRADING SESSIONS SET UP YOUR INVESTMENT NOW WITH US AND GET Y,10.75650077,0,36
So stoked about dogecoin but i know scaredy cats are gonna dump for a quick buck and it might take a dive This,1.69294191,0,12
Futures Dow 0 02 S amp P 0 10 Nasdaq 0 20 Crude 1 60 to 61 17 Gold 0 20 at 1 743 70 Bitcoin 1 00 to 6,55.29270837,0,92
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,57.46710697,0,110
the first bitcoin purchase ever made was for two pappa john s large pizzas for the equivalent of 600 000 000 00 of todays dollar,10.85792833,0,-2
FUTURES April CME Bitcoin BTCJ21 Trade Bitcoin on US Regulated Exchanges Trade with confidence,10.46547706,0,-59
ZEC ZCASH coin binance Bitcoin elliot elliott Elliottwave ew EW Zec Zcash Usdt Usdc Coin 14 04 20,12.45805603,0,-32
